"fips","2004","2008","2012","2016","2020"
"01045",0.247666390499862,0.27510962622677,0.287376318364684,0.24219307392569,0.265495814717814
"01047",0.603727714748784,0.672921478060046,0.699138755980861,0.689181208053691,0.68885884871015
"01049",0.295549258209702,0.239593478721152,0.222274077216801,0.144723698405722,0.147376755714679
"01051",0.226837732674309,0.243588238746405,0.254324424120203,0.234027219558167,0.255779526781969
"01053",0.309402125415754,0.356245279132047,0.371480779642664,0.316712517193948,0.31152213846836
"01055",0.362132917523094,0.306109951918715,0.305320392053991,0.244000467344316,0.245609937360654
"01057",0.303198186854697,0.253142059159579,0.230847414559776,0.168689621005697,0.160437032777458
"01059",0.369878728285808,0.301206911522098,0.295306388526728,0.188373488810769,0.167388862140908
"01061",0.202104256336681,0.18474590944507,0.181826288567862,0.132389964406633,0.128184521417665
"01063",0.79711986446421,0.834216502649508,0.849014084507042,0.827252112966399,0.816137844084892
"01065",0.585313447927199,0.608897580053777,0.627653404477439,0.600780070457977,0.595023486098769
"01067",0.334378835401609,0.35080785772405,0.353920330616462,0.289247854618879,0.282861174427439
"01069",0.253873063468266,0.294727452445816,0.297019477868242,0.257634325473521,0.283671900735698
"01071",0.428132282215281,0.311580388131202,0.287350081437244,0.180535758171541,0.158934450763245
"01073",0.454644185231264,0.525629504939217,0.530164909685998,0.537897620704908,0.566834409152313
"01075",0.285547445255474,0.229489549267738,0.231733070533577,0.151042426009622,0.136744966442953
"01077",0.397618853461633,0.356418964088028,0.343501180605129,0.262925682280521,0.273054358786323
"01079",0.443284119553475,0.357592964476144,0.363551602954888,0.250829875518672,0.224250818433644
"01081",0.367135003054368,0.400126563430613,0.399085394307046,0.380145755367343,0.39753998944079
"01083",0.316567226307756,0.287801050280678,0.279837148388566,0.245698715453484,0.282993873157808
"01085",0.703272968931716,0.75075778451364,0.765960282553645,0.736056677720832,0.730317273795535
"01087",0.832443970117396,0.871288954453255,0.871723207401696,0.840946982327442,0.821829113192277
"01089",0.405524700154833,0.424385433076078,0.405594542802765,0.412374788305261,0.459240474361538
"01091",0.489409249902837,0.517916448173396,0.536121011909937,0.517606932153392,0.506693749422953
"01093",0.297709326870456,0.214238628872775,0.18826385400971,0.112702660160554,0.107038337723149
"01095",0.270593885064831,0.214802380589043,0.195827892806069,0.14398243045388,0.151862830275464
"01097",0.409204730779603,0.455978471952505,0.45354816789805,0.431471231664893,0.43977046985065
"01099",0.386016636832684,0.448660714285714,0.461191928671985,0.427767354596623,0.420203735144312
"01101",0.505954715036356,0.596619864295517,0.622035753374681,0.634057620077702,0.659535977105478
"01103",0.303188293855132,0.278406700194354,0.275220151546181,0.230898645876077,0.250179590910809
"01105",0.684287011807448,0.726368970013038,0.752057951926243,0.731026572357102,0.74245047124447
"01107",0.430930104567969,0.45811727163941,0.465079862198559,0.421298260500636,0.418261231281198
"01109",0.366759752898367,0.423467550241302,0.431133019002715,0.396580123931289,0.412048545108934
"01111",0.314959749552773,0.299247973434906,0.298776936517181,0.229191676670668,0.204701728303289
"01113",0.501136907611297,0.53672166045769,0.559164980296091,0.50981957528341,0.532334534420633
"01115",0.188423815444122,0.180527563722584,0.166542259990813,0.150080558539205,0.176360737872922
"01117",0.189691511783867,0.229971567151698,0.219167750609376,0.239351229725929,0.294490475178812
"01119",0.706570938036523,0.752537526804861,0.773654916512059,0.750118539592224,0.744156260006404
"01121",0.382898501935701,0.406568115428875,0.419444360652771,0.370276462501909,0.371413224775959
"01123",0.305497954379869,0.316127013921477,0.33764360138926,0.288756343849736,0.281385073479973
"01125",0.381498470948012,0.419380826332144,0.411949200473032,0.399597408316034,0.424889178911366
"01127",0.319909165099528,0.263662852675716,0.23245178672717,0.156346695407294,0.156764820339862
"01129",0.383302864107252,0.351679853227841,0.340620350234634,0.28208174904943,0.255951031512129
"01131",0.676657263751763,0.711728395061728,0.743546662593554,0.713533958230554,0.688318313212039
"01133",0.215705190044376,0.178194726166329,0.13398624713482,0.0863366336633663,0.0872056585191154
"04001",0.651276932035604,0.642830291132367,0.675158483285427,0.674604114836315,0.670591622283
"04003",0.397413206262764,0.39490087348079,0.386029182190954,0.383162794782838,0.400276611175766
"04005",0.564874731982461,0.586228762192506,0.579610515680409,0.605546419494693,0.622968641114983
"04007",0.402478578690032,0.358706037581328,0.363889939485628,0.330564078357328,0.327342606149341
"04009",0.299004881712355,0.29393913849785,0.308857509627728,0.291453293307434,0.272881011973212
"04011",0.376354679802956,0.4049356969065,0.451412818745693,0.365951742627346,0.326970954356846
"04012",0.369283003794687,0.354726002206694,0.336074365391491,0.282359268555038,0.303598099117447
"04013",0.426283285372675,0.446507303053357,0.445422294336597,0.484673867174895,0.511075460644782
"04015",0.35783723406112,0.332585622882951,0.284319005545771,0.230468595270475,0.240224058200956
"04017",0.461641530599526,0.440831918505942,0.460099378207391,0.444405443352414,0.458130877742947
"04019",0.530226198876007,0.530679771522668,0.535199319203255,0.572984705003201,0.594807494651275
"04021",0.424102835444614,0.426853146853147,0.416468487098745,0.396749260630763,0.412255808719804
"04023",0.596786732314071,0.657753200515113,0.691349027038846,0.749983960993135,0.679598593006414
"04025",0.382550955597898,0.376107502982229,0.344744170918627,0.332865693976805,0.351465680335013
"04027",0.419510152815575,0.430243879821958,0.436091859650817,0.494374120956399,0.468549982543931
"05001",0.450789969560806,0.384920634920635,0.386492443324937,0.336339982653946,0.296961777196994
"05003",0.459398674242424,0.355046528274875,0.370049184571576,0.310870126516912,0.276945132282028
"05005",0.390480363696117,0.337218297148162,0.27423117709438,0.221155376372606,0.226417859410874
"05007",0.308286422980379,0.313357061312202,0.292901322429544,0.315101939781268,0.363544839692292
"05009",0.321485484653225,0.295469686875416,0.252628758957873,0.192995185014181,0.183297439578847
"05011",0.523120701920797,0.426179604261796,0.404409712531398,0.378339557598391,0.342068188222034
"05013",0.412022817025011,0.320947515095216,0.311614730878187,0.291116173120729,0.226477541371158
"05015",0.402223296278395,0.406825938566553,0.376336421952958,0.329976303317536,0.351445793657727
"05017",0.634378974141585,0.589500193723363,0.613336420467701,0.577963600590261,0.563310069790628
"05019",0.546310488285527,0.480788732394366,0.467377974000491,0.451146560319043,0.42686863670226
"05021",0.541922629918645,0.425322213798332,0.350191416481967,0.240763052208835,0.190570522979398
"05023",0.388592567102546,0.270411435902135,0.231591973835411,0.181763128298296,0.161416044170185
"05025",0.419196299508528,0.270969660916121,0.267574414186194,0.227001569858713,0.185048322910745
"05027",0.417606994002236,0.377482740308019,0.380549909061731,0.365286179618427,0.338465239355304
"05029",0.498310599424352,0.401658163265306,0.399654209336348,0.353897401732179,0.314718979419906
"05031",0.463487433436217,0.374283347141674,0.34093338083363,0.315225845049357,0.318071453347208
"05033",0.335599106921359,0.262872628726287,0.243733146909018,0.211958061773874,0.21043028091318
"05035",0.544288814361807,0.574527252502781,0.575492872308159,0.547027448939768,0.537262573357733
"05037",0.447921131590227,0.369998565897031,0.348045204642639,0.303660944857968,0.263768978862757
"05039",0.495698605754969,0.455700123915737,0.445369753497668,0.43567688855647,0.379731861198738
"05041",0.622489082969432,0.56239054290718,0.563032956902512,0.537255847600675,0.512065024130048
"05043",0.475056324428709,0.402291731186126,0.403559920208685,0.373440707405653,0.358081180811808
"05045",0.403250859869078,0.370935337450703,0.337629824256996,0.332666287663445,0.347691782898726
"05047",0.418417026011963,0.297611464968153,0.27151171936448,0.214497272018706,0.186326501361617
"05049",0.484464431725266,0.402344614023446,0.329925017041581,0.23512560599383,0.207165732586069
"05051",0.45356262885302,0.372132759104953,0.346677382088503,0.320615657065472,0.325764252910887
"05053",0.375092881557438,0.237205770690964,0.233126885818644,0.193434770357847,0.157281071694369
"05055",0.475617708861677,0.346139187438067,0.306020962435927,0.222681458922486,0.194430315361139
"05057",0.516020008111396,0.401708204984598,0.365521327014218,0.350693419887873,0.323547215496368
"05059",0.4975128572633,0.37296686092024,0.350507916170953,0.278155639961134,0.25089547378704
"05061",0.441860465116279,0.371252392090155,0.337153334861334,0.299689440993789,0.284682387932866
"05063",0.422822962790336,0.308800133969689,0.27321175784828,0.224779589607552,0.199630051223677
"05065",0.477209817309467,0.359478435305918,0.298882133751716,0.215906886517944,0.180644019815994
"05067",0.57256882228376,0.414460093896714,0.405457712405651,0.32639175257732,0.275312626058895
"05069",0.658180845013883,0.634100274725275,0.647276769173768,0.630325313723923,0.611419475961146
"05071",0.456573805622085,0.381347410759175,0.355971003433804,0.284926038976285,0.247587029606333
"05073",0.494165878271839,0.402058197303052,0.406444906444906,0.36989247311828,0.323189522342065
"05075",0.545650500384911,0.389080982711556,0.335837716003005,0.237094049183405,0.191184280403611
"05077",0.630693069306931,0.608824320688727,0.622084440507824,0.585357624831309,0.525286083425618
"05079",0.528009828009828,0.404925408477386,0.393211920529801,0.337739411923388,0.274395107684127
"05081",0.50971058644326,0.3506,0.314360947944096,0.279288284686126,0.248127909330095
"05083",0.39836434751689,0.29937139863803,0.283436794582393,0.229861948800429,0.193362554790232
"05085",0.341112941607176,0.257130547177941,0.239310784939375,0.221060026539692,0.226107541427122
"05087",0.38465204957102,0.350555918901243,0.329927695693178,0.243707796193984,0.216452014956377
"05089",0.386684499925695,0.345107122177186,0.299075025693731,0.211816838995569,0.209324582991523
"05091",0.420854185233427,0.329387092409687,0.298414795244386,0.274490910258881,0.262604392205382
"05093",0.553667784745515,0.488675511251191,0.494797245600612,0.445369570340115,0.384511557280243
"05095",0.563686382393398,0.479370733155239,0.499684343434343,0.468404141378079,0.426077265973254
"05097",0.391673091750193,0.315880821521551,0.27972027972028,0.220583898554999,0.193539846438973
"05099",0.491584445734185,0.41685520361991,0.396978851963746,0.36648717136522,0.33530694920536
"05101",0.351458576429405,0.313527851458886,0.28363324764353,0.195579182988248,0.181748269674442
"05103",0.492547232507358,0.444694566663256,0.456273389797124,0.446753515301902,0.430078587576704
"05105",0.441000918273646,0.33015873015873,0.315021231422505,0.258565442445157,0.225339568024939
"05107",0.640917868908327,0.647747952684258,0.666923076923077,0.637951450562463,0.599834437086093
"05109",0.39422208847427,0.285377358490566,0.230124391563007,0.178617992177314,0.154696132596685
"05111",0.533709338929696,0.358665794637018,0.324551873981532,0.254673530208616,0.193952601470989
"05113",0.322635355512068,0.263391655450875,0.207162827852483,0.154789272030651,0.150464919695689
"05115",0.342763348459979,0.278256838201205,0.257730403740761,0.235227700414001,0.241982140611244
"05117",0.434855233853007,0.320391317639866,0.290141773821299,0.245254594757457,0.190116279069767
"05119",0.554544559976383,0.558598317679454,0.558451533616673,0.593869960419277,0.615495610804545
"05121",0.519330289193303,0.405818540433925,0.35601183226031,0.240141557128413,0.184931506849315
"05123",0.598378776713338,0.583430819951079,0.593138439236531,0.557846664821478,0.526438796377447
"05125",0.36273931875849,0.290663064383185,0.280786350148368,0.269875201042367,0.28876582278481
"05127",0.369450714823175,0.273933402705515,0.254251700680272,0.180618061806181,0.140203193033382
"05129",0.348157560355781,0.260645511255764,0.231710788499858,0.169010123734533,0.148747786491272
"05131",0.376387556530081,0.323162372961475,0.309789167317385,0.296907813744659,0.317106271204991
"05133",0.447154471544715,0.292346014492754,0.249401627573001,0.246729400963966,0.2232
"05135",0.443493615865254,0.349447711949505,0.298303151290461,0.213984590783544,0.190567066521265
"05137",0.414293588094801,0.311379579111458,0.264224473889322,0.226297968397291,0.203588681849551
"05139",0.402378649063905,0.366988794687852,0.366735720627405,0.358960210900619,0.347652845224754
"05141",0.453548917511647,0.334681811109382,0.295626916249798,0.223488674073005,0.208863248983873
"05143",0.435813211629266,0.433252717066762,0.41569989988811,0.445819192432057,0.479852838121934
"05145",0.349368541905855,0.256956372380625,0.223657666045934,0.196974892368652,0.198209549071618
"05147",0.658870698296024,0.539343009931245,0.522010128554733,0.453549695740365,0.356815339724885
"05149",0.441966317705963,0.344691103080365,0.298750867453158,0.243101182654402,0.197235023041475
"06001",0.763483385607123,0.803577032206762,0.812790508526198,0.842947521464919,0.819211160155338
"06003",0.545321637426901,0.626112759643917,0.6224,0.601134215500945,0.661111111111111
"06005",0.370636899365367,0.42522042015892,0.399158436093741,0.36432626578612,0.375057502990156
"06007",0.451046647540113,0.512050898985572,0.48961536696195,0.479374012524363,0.508552180402598
"06009",0.378580892767396,0.433283292122925,0.412170192536249,0.371840461316675,0.378180996837826
"06011",0.319756938741994,0.407648365598223,0.391208791208791,0.428364455891822,0.415254237288136
"06013",0.630737847605317,0.692309080125119,0.680543172782392,0.731390139008906,0.731447503175158
"06015",0.420847750865052,0.465339074273412,0.451041046995836,0.404339250493097,0.419913808583229
"06017",0.378782894736842,0.446143346212697,0.408247135443876,0.424784026273828,0.454974924862726
"06019",0.420792846595035,0.510628602164193,0.509145608176044,0.532334872909497,0.539946683674183
"06021",0.321939159410943,0.38718374118623,0.369528713757976,0.346210324183892,0.361276903599204
"06023",0.596339204420583,0.646396873218793,0.646691190270635,0.64097478636987,0.672818539781779
"06025",0.53063153541679,0.633010217448258,0.662991585999525,0.720764214620753,0.624547501125619
"06027",0.396872408482407,0.452818775707718,0.44086575624839,0.42617857625287,0.500756429652042
"06029",0.328212611233375,0.409450164293538,0.414112061745476,0.432328834334328,0.447762296457949
"06031",0.340275160196005,0.4279827030792,0.423458401305057,0.429422894985809,0.437188749386266
"06033",0.542254683502517,0.599217394812215,0.588606179850646,0.520346897931955,0.532390250855188
"06035",0.279865295994328,0.323967838106423,0.295004348246207,0.226985098999796,0.237828192709661
"06037",0.639330071673189,0.705921511014741,0.714614555436788,0.761858822599168,0.725583105656721
"06039",0.351507092198582,0.432213795594077,0.412091587342423,0.408657396012798,0.440908917900506
"06041",0.742386547569091,0.793876721082902,0.763871046675231,0.83351365528999,0.839032047089601
"06043",0.38400661469407,0.436263034688232,0.404954850659875,0.375827615264235,0.407252440725244
"06045",0.653053026245313,0.721994606368634,0.706005905451889,0.669730336397003,0.684487145948774
"06047",0.427685806091087,0.542456364071093,0.544762816492259,0.552926004086691,0.554272073132099
"06049",0.262089416058394,0.305775500698649,0.285751028806584,0.245452001119507,0.270016435783048
"06051",0.500666793674986,0.567835505783,0.544639298525309,0.567772317772318,0.614924915721728
"06053",0.611322808927599,0.695111984282908,0.689219516249688,0.718550123807296,0.711086289094676
"06055",0.60414535666218,0.66598666278093,0.647519676510939,0.692439498321851,0.706694281701729
"06057",0.456894925485757,0.527210759027266,0.496747165098995,0.528742079567882,0.575865564319427
"06059",0.395109281094291,0.486928307263194,0.468079198225749,0.5456708696941,0.546128934651095
"06061",0.366716817779889,0.442462549850082,0.400734081408669,0.436647742830543,0.465950461507606
"06063",0.374206996556099,0.438604651162791,0.413050169282856,0.389570897623606,0.41441032164274
"06065",0.41504573909037,0.511791049006547,0.508448832645745,0.524413160397048,0.540568905653732
"06067",0.501183830443291,0.59708086755243,0.597401280672423,0.628856941421696,0.629534156035378
"06069",0.531079842579115,0.616120359838693,0.605617917181374,0.614376823058288,0.624707633425473
"06071",0.440516732902078,0.532296570048961,0.53766826969674,0.556772818779324,0.554494742834345
"06073",0.468998726023858,0.551982298964983,0.538769579000467,0.605784800984804,0.616490620829989
"06075",0.845198460955723,0.860372965352245,0.865034016725965,0.901539297545275,0.87017831296468
"06077",0.462854407149316,0.554399482442444,0.570057744565217,0.568264620280994,0.570932024731164
"06079",0.463495269731807,0.52755143889624,0.505324809239018,0.545227811408326,0.56701295699408
"06081",0.703755195795717,0.748031945428239,0.73907710845966,0.804169230457155,0.794091118420156
"06083",0.540414073719483,0.616907809040941,0.592994613664283,0.650721435070844,0.664096392929959
"06085",0.648696055403784,0.708654258907218,0.720546749757456,0.779353543869939,0.742232268649582
"06087",0.745898071256362,0.796401293663147,0.790626197192909,0.808959310023977,0.809205074265315
"06089",0.317791298898,0.367943407048627,0.349443737649893,0.30104348060854,0.330436506625252
"06091",0.34089709762533,0.390846922672278,0.382094792276185,0.364463311097635,0.389957264957265
"06093",0.383399017175108,0.44647318854507,0.420749882340637,0.389457247469309,0.419219507931652
"06095",0.577325183009152,0.64563966356795,0.650095717884131,0.663642693982208,0.655099654134216
"06097",0.684919040029566,0.753913800415151,0.737531500627617,0.757329720594969,0.763813067545833
"06099",0.407866274716437,0.508816296521651,0.514105421905902,0.506736831068063,0.504038364462393
"06101",0.321610396570204,0.414936732357764,0.40219040707264,0.413512285484604,0.416055771165732
"06103",0.325186340786965,0.376029931057676,0.35788713969958,0.305295251759853,0.317660059888778
"06105",0.438662882371492,0.523732382958043,0.496103896103896,0.437806301050175,0.472098029475079
"06107",0.33193384613813,0.421996344258649,0.422984965757588,0.440819938669246,0.460072102669748
"06109",0.390885527486557,0.434841628959276,0.418711784906609,0.385392024332545,0.40374827249132
"06111",0.481474773023518,0.562599339039268,0.536017460730604,0.594647754661052,0.607811989990208
"06113",0.604951333051206,0.685040983606557,0.675818154072389,0.725278510021062,0.712382758984087
"06115",0.320159882902663,0.42475925837206,0.406141367323291,0.375237191650854,0.388500657302982
"08001",0.51188589540412,0.593599329187338,0.586460864346438,0.54663722826087,0.583844878817014
"08003",0.48692704970949,0.571962313190383,0.584868017188459,0.511467522052927,0.496434231378764
"08005",0.479948811031745,0.565541870793462,0.550657798227505,0.577331388252966,0.626542105417534
"08007",0.372866597004528,0.438059932035836,0.408945199206228,0.369603784742756,0.418729696426571
"08009",0.223300970873786,0.25426944971537,0.230503455083909,0.138998035363458,0.14514652014652
"08011",0.369759773904852,0.42590618336887,0.431216931216931,0.331833520809899,0.32751677852349
"08013",0.67174037543748,0.734394870551215,0.714511743739718,0.761722212628792,0.789171089835805
"08014",0.476636736117165,0.558962834917891,0.530618627634953,0.578655639626958,0.640857797760733
"08015",0.435829186436755,0.499435028248588,0.500787711697519,0.475532639361806,0.535047078164699
"08017",0.176628010704728,0.181985294117647,0.162111215834119,0.124881740775781,0.116548042704626
"08019",0.54236980584286,0.591619318181818,0.562083258244729,0.514517345399698,0.566844919786096
"08021",0.503991484832358,0.565799842395587,0.546689723320158,0.480597014925373,0.461484098939929
"08023",0.673963133640553,0.75,0.750279955207167,0.656742556917688,0.638888888888889
"08025",0.322102425876011,0.361256544502618,0.366689513365319,0.239069111424542,0.255854800936768
"08027",0.308430717863105,0.352941176470588,0.326807228915663,0.278866340097971,0.310094813162298
"08029",0.302882546966872,0.335555408883902,0.297483426658943,0.259623935967476,0.310364824968368
"08031",0.703848532863352,0.766060071265924,0.752274429147932,0.79595822172171,0.813936208630047
"08033",0.297853309481216,0.310867733782645,0.279966471081308,0.204047217537943,0.238461538461538
"08035",0.32965124010905,0.412879494629101,0.369168111861068,0.400963616188752,0.46322419585434
"08037",0.533129069322099,0.617209432902864,0.576138359681124,0.61063709991771,0.652668539325843
"08039",0.252517152276575,0.29542817359016,0.259788016439541,0.211200215647955,0.242479883350435
"08041",0.324874795509793,0.404502687423157,0.395440126462756,0.37602963396208,0.443954941346441
"08043",0.325167159925463,0.350758507585076,0.337257269342992,0.259415250501983,0.296110262798361
"08045",0.453442091297725,0.49995597816517,0.474203020134228,0.461869442281687,0.511776804670913
"08047",0.576211734693878,0.608004888481515,0.584311303273626,0.510625,0.548076923076923
"08049",0.432227109156337,0.494427434170239,0.464155222376213,0.427661742231279,0.490983008443657
"08051",0.578864544244038,0.639617863720074,0.601550387596899,0.609243198289177,0.656298886537223
"08053",0.399323181049069,0.410958904109589,0.393470790378007,0.367537313432836,0.419407894736842
"08055",0.493297587131367,0.557298963295041,0.542650736315643,0.464448236632537,0.485160084131807
"08057",0.228260869565217,0.307436182019978,0.264705882352941,0.21375,0.204439252336449
"08059",0.4736416643588,0.545775158220204,0.524875367800905,0.537796911220158,0.59538784067086
"08061",0.194570135746606,0.214975845410628,0.148427672955975,0.111383108935129,0.109742441209406
"08063",0.211304347826087,0.270864270864271,0.231300027601435,0.153011704253497,0.173935890698896
"08065",0.562760055478502,0.632958801498127,0.626149131767109,0.55994455994456,0.606052631578947
"08067",0.533946561541831,0.582619738751814,0.547643460736131,0.552255264655663,0.59078232368247
"08069",0.473576135969476,0.549493775425932,0.52961061653809,0.527423913720737,0.579571616982754
"08071",0.508004926108374,0.535800240673887,0.513565891472868,0.416666666666667,0.449428094075312
"08073",0.216623600344531,0.241272646928855,0.246538633318446,0.177748804867449,0.18042226487524
"08075",0.287677560919275,0.321654611211573,0.305027555955461,0.202671630351473,0.215235322658903
"08077",0.320180678526423,0.350042282681597,0.33436159174402,0.303868098674274,0.356621056202646
"08079",0.372131147540984,0.447019867549669,0.458267716535433,0.407917383820998,0.426075268817204
"08081",0.241877900749732,0.276718558684625,0.220746887966805,0.141446836057614,0.175032736796159
"08083",0.356241363426992,0.401049733264498,0.380306455664406,0.335954676137325,0.385418042530709
"08085",0.29861197949231,0.34743768053921,0.311731843575419,0.275392986698912,0.314306742445925
"08087",0.309281498066355,0.378086266732771,0.372075328133917,0.278948300283286,0.287771920706808
"08089",0.390087535445691,0.446725440806045,0.454228421970357,0.373904205310634,0.385108428586689
"08091",0.476865671641791,0.544788544788545,0.526383114806524,0.556758530183727,0.599949264332826
"08093",0.418794067590566,0.464684014869888,0.424488898659046,0.357994976977815,0.41222465108458
"08095",0.253153545019574,0.278299776286353,0.264269662921348,0.195779074988774,0.198854337152209
"08097",0.694703366597215,0.747381267161599,0.693710118505014,0.741981179803703,0.763786218030419
"08099",0.278297872340426,0.328256070640177,0.319856811960413,0.251430994276023,0.266739846322722
"08101",0.531976656739765,0.575959301510777,0.571576331519914,0.497296922650402,0.50883474379243
"08103",0.190636577972381,0.211836998706339,0.172539489671932,0.13511000929656,0.154886802871342
"08105",0.367803447011368,0.455187802156936,0.459229058561898,0.393432953204876,0.40536149471974
"08107",0.551462341471832,0.636398614851866,0.579824830977259,0.592361652377241,0.641061367904525
"08109",0.57816467174465,0.644080416976917,0.659243548957229,0.552652106084243,0.571428571428571
"08111",0.539445628997868,0.547717842323652,0.556485355648536,0.552083333333333,0.628676470588235
"08113",0.727180783817952,0.78211116300794,0.721659430776652,0.742265469061876,0.775494071146245
"08115",0.278066914498141,0.353207547169811,0.322307692307692,0.208268330733229,0.211673699015471
"08117",0.602634305165014,0.667483827034389,0.626558519908835,0.652043392235792,0.703559293711357
"08119",0.305236051502146,0.356505253179556,0.332412734944381,0.269928079112976,0.319510866275198
"08121",0.181636726546906,0.213478611783697,0.183962264150943,0.114065510597303,0.124493927125506
"08123",0.364376450679747,0.455527943131249,0.434744072678928,0.377681253552001,0.407262414845412
"08125",0.235398230088496,0.253690665455371,0.220460129551039,0.158653846153846,0.160466067048242
"09001",0.52060266948499,0.591557252503214,0.553668890236507,0.6037001552253,0.637678332590281
"09003",0.597425816158682,0.659106461779963,0.630712829066946,0.618676912624557,0.640535995225954
"09005",0.470925142658243,0.525037546032464,0.481632384111051,0.42848986275397,0.47429679005342
"09007",0.572930800542741,0.616795883681404,0.580440530771657,0.538528210486322,0.582978679765775
"09009",0.553790513284184,0.617569843405889,0.612818374645318,0.5638421859446,0.588161572380558
"09011",0.569534368453269,0.60661815408828,0.592814952808949,0.535328703066978,0.581823107733087
"09013",0.556122231535282,0.606211063119794,0.563853557923685,0.529656121045392,0.558274659054868
"09015",0.532980481579883,0.574805043802498,0.567676325861126,0.458402574728118,0.478152644962573
"10001",0.430544785674355,0.549570365000982,0.525065768082528,0.474126410963578,0.520704526595061
"10003",0.610968076302569,0.705544329376105,0.672871226521473,0.655757434270902,0.688198222993811
"10005",0.390371071711132,0.456707994288175,0.434067365952179,0.385829475005886,0.443132778785415
"11001",0.905202786474361,0.934007683334157,0.925876492021175,0.956951883418541,0.944669538476194
"12001",0.566847441641122,0.609012073050823,0.588197069943289,0.618161657997293,0.637663851687566
"12003",0.219802379511998,0.211564687698882,0.204766967924863,0.170240206351765,0.146042443361055
"12005",0.282898270490923,0.294425911173073,0.279384747931633,0.25951590051315,0.279290379561885
"12007",0.300342560873993,0.296558879474321,0.288028413028413,0.247022049505787,0.234178153253298
"12009",0.418825485900439,0.447461335371605,0.435692702263251,0.396909729476962,0.416766732504377
"12011",0.649738671843126,0.674508364949772,0.675575780854398,0.6795280686651,0.649839680474205
"12013",0.358765683282469,0.295329224781057,0.275953565505804,0.210481682496608,0.186487737158723
"12015",0.435361699964415,0.463352960729379,0.427951657886582,0.357078035083224,0.365949305723882
"12017",0.425680096543903,0.418540297474922,0.389212548890895,0.295022331542495,0.293063908961101
"12019",0.234068279682661,0.284313099041534,0.268936427892797,0.270681519676996,0.312035310308884
"12021",0.344188891415666,0.386639115523081,0.348797042194605,0.366859250006006,0.37575942412052
"12023",0.323974343458792,0.329406271326461,0.31467777323268,0.271765168579499,0.27218320610687
"12027",0.414644484475999,0.437643534697953,0.427620120889253,0.358083151813619,0.338768692332167
"12029",0.306537378792618,0.270403146509341,0.262481751824818,0.179075014100395,0.168020679468242
"12031",0.418717001055966,0.490416429669252,0.481782873599248,0.49285057118761,0.519322747667164
"12033",0.340596920257937,0.40247609211481,0.396096558109138,0.392844690262462,0.423196482163207
"12035",0.486195074716705,0.507960638494566,0.462511957908163,0.394194287350562,0.395497443963822
"12037",0.408820023837902,0.358534946236559,0.340720221606648,0.297154540807633,0.311994113318617
"12039",0.700555502346519,0.695842450765864,0.704017857142857,0.690638219606401,0.683927512913879
"12041",0.290090608370488,0.260846837428123,0.241604716739298,0.177848255672115,0.177175612298072
"12043",0.412881518865657,0.397908248157832,0.406131238915632,0.29786735411296,0.268047222759822
"12045",0.333749306711037,0.30144480291766,0.287344842345556,0.244006242020145,0.245122252408002
"12047",0.447347585114806,0.42648385350893,0.415206857994782,0.356087525715354,0.339736933194877
"12049",0.298555154209503,0.350293275132997,0.344042464031289,0.290759031254228,0.2729216152019
"12051",0.407533189255943,0.463722397476341,0.470116762319414,0.426919518963922,0.384028048305415
"12053",0.465874069805317,0.481963478200835,0.457060699787357,0.350300225857985,0.347620238856306
